ticket_id,order_id,customer_id,driver_id,restaurant_id,issue_type,issue_sub_type,channel,opened_datetime,resolved_datetime,status,csat_score,compensation_amount,resolved_by_agent_id
TKT102966,ORD415862,CUST0333,DRV176,REST095,payment,overcharged,call,2024-03-01 09:04:00,2024-03-01 09:48:00,resolved,4,50,AGT044
TKT102967,ORD431208,CUST0283,DRV157,REST041,food,wrong_item,in_app,2024-04-29 02:51:00,2024-04-29 04:27:00,resolved,2,0,AGT051
TKT102968,ORD480547,CUST0041,DRV083,REST081,rider,no_mask,call,2024-11-05 08:07:00,2024-11-05 10:49:00,resolved,3,100,AGT070
TKT102969,ORD455288,CUST0149,DRV106,REST037,delivery,not_delivered,email,2024-07-31 14:25:00,2024-07-31 14:57:00,resolved,5,0,AGT094
TKT102970,ORD443920,CUST0437,DRV034,REST005,delivery,not_delivered,in_app,2024-06-15 14:39:00,2024-06-15 17:22:00,resolved,4,100,AGT006
TKT102971,ORD467476,CUST0188,DRV155,REST016,payment,refund,in_app,2024-09-16 00:23:00,2024-09-16 01:02:00,resolved,2,0,AGT026
TKT102972,ORD414424,CUST0417,DRV159,REST093,delivery,not_delivered,email,2024-02-24 16:58:00,2024-02-24 18:47:00,resolved,5,50,AGT051
TKT102973,ORD425374,CUST0239,DRV098,REST098,delivery,not_delivered,call,2024-04-06 18:24:00,2024-04-06 21:16:00,resolved,4,100,AGT052
TKT102974,ORD406241,CUST0137,DRV108,REST013,payment,overcharged,email,2024-01-23 23:46:00,2024-01-24 00:54:00,resolved,4,0,AGT100
TKT102975,ORD430391,CUST0086,DRV128,REST052,delivery,not_delivered,in_app,2024-04-25 05:57:00,2024-04-25 08:38:00,resolved,4,0,AGT038
TKT102976,ORD411897,CUST0440,DRV147,REST003,payment,overcharged,in_app,2024-02-14 00:11:00,2024-02-14 01:58:00,resolved,1,50,AGT087
TKT102977,ORD418048,CUST0268,DRV013,REST094,payment,refund,email,2024-03-08 21:24:00,2024-03-08 23:45:00,resolved,4,50,AGT029
TKT102978,ORD423644,CUST0446,DRV025,REST043,delivery,late,in_app,2024-03-31 15:49:00,2024-03-31 18:45:00,resolved,3,0,AGT036
TKT102979,ORD482086,CUST0111,DRV168,REST086,delivery,not_delivered,in_app,2024-11-10 03:53:00,2024-11-10 04:48:00,resolved,5,0,AGT017
TKT102980,ORD410765,CUST0100,DRV089,REST098,delivery,late,call,2024-02-09 09:25:00,2024-02-09 10:01:00,resolved,5,50,AGT063
TKT102981,ORD466716,CUST0118,DRV184,REST024,payment,refund,in_app,2024-09-11 23:50:00,2024-09-12 00:31:00,resolved,2,0,AGT073
TKT102982,ORD427673,CUST0267,DRV015,REST082,payment,overcharged,in_app,2024-04-14 23:33:00,2024-04-15 00:36:00,resolved,1,100,AGT021
TKT102983,ORD421884,CUST0477,DRV118,REST017,rider,rude,email,2024-03-23 16:40:00,2024-03-23 18:53:00,resolved,3,50,AGT033
TKT102984,ORD490170,CUST0338,DRV058,REST039,food,wrong_item,email,2024-12-12 13:17:00,2024-12-12 14:57:00,resolved,4,100,AGT007
TKT102985,ORD414956,CUST0246,DRV068,REST086,delivery,late,in_app,2024-02-27 00:49:00,2024-02-27 02:49:00,resolved,2,0,AGT061
TKT102986,ORD492228,CUST0317,DRV164,REST062,food,cold,in_app,2024-12-21 19:04:00,2024-12-21 19:23:00,resolved,4,50,AGT093
TKT102987,ORD480946,CUST0119,DRV019,REST010,delivery,not_delivered,email,2024-11-07 13:01:00,2024-11-07 15:20:00,resolved,4,100,AGT080
TKT102988,ORD445071,CUST0233,DRV188,REST037,delivery,late,call,2024-06-20 22:28:00,2024-06-21 00:58:00,resolved,5,50,AGT043
TKT102989,ORD487870,CUST0345,DRV190,REST055,payment,refund,call,2024-12-04 16:58:00,2024-12-04 19:56:00,resolved,5,50,AGT076
TKT102990,ORD430942,CUST0172,DRV199,REST017,delivery,late,in_app,2024-04-28 20:40:00,2024-04-28 20:53:00,resolved,1,0,AGT071
TKT102991,ORD489197,CUST0267,DRV049,REST076,rider,rude,call,2024-12-08 18:59:00,2024-12-08 20:19:00,resolved,3,0,AGT041
TKT102992,ORD400491,CUST0464,DRV128,REST037,food,wrong_item,call,2024-01-02 13:35:00,2024-01-02 16:18:00,resolved,3,100,AGT081
TKT102993,ORD454608,CUST0443,DRV006,REST080,payment,overcharged,in_app,2024-07-28 18:26:00,2024-07-28 20:27:00,resolved,1,0,AGT021
TKT102994,ORD483681,CUST0073,DRV084,REST054,payment,overcharged,in_app,2024-11-17 04:17:00,2024-11-17 06:05:00,resolved,3,0,AGT015
TKT102995,ORD406925,CUST0307,DRV144,REST011,delivery,late,email,2024-01-27 11:05:00,2024-01-27 12:13:00,resolved,4,100,AGT064
TKT102996,ORD409732,CUST0137,DRV014,REST066,payment,refund,email,2024-02-06 14:35:00,2024-02-06 16:26:00,resolved,3,100,AGT026
TKT102997,ORD406299,CUST0387,DRV128,REST008,delivery,late,email,2024-01-25 00:16:00,2024-01-25 01:26:00,resolved,5,0,AGT038
TKT102998,ORD494282,CUST0099,DRV048,REST079,delivery,late,email,2024-12-29 17:06:00,2024-12-29 17:38:00,resolved,4,50,AGT086
TKT102999,ORD416509,CUST0236,DRV109,REST098,delivery,late,in_app,2024-03-03 17:11:00,2024-03-03 19:08:00,resolved,5,50,AGT063
TKT103000,ORD416231,CUST0258,DRV144,REST022,food,cold,email,2024-03-02 21:36:00,2024-03-02 22:46:00,resolved,5,50,AGT035
TKT103001,ORD408667,CUST0113,DRV014,REST022,rider,rude,call,2024-02-02 23:57:00,2024-02-03 00:30:00,resolved,3,50,AGT080
TKT103002,ORD464904,CUST0248,DRV027,REST023,delivery,not_delivered,in_app,2024-09-05 23:30:00,2024-09-06 00:38:00,resolved,1,50,AGT093
TKT103003,ORD405040,CUST0415,DRV028,REST016,delivery,not_delivered,in_app,2024-01-18 18:43:00,2024-01-18 21:37:00,resolved,3,50,AGT093
TKT103004,ORD409368,CUST0277,DRV138,REST011,payment,overcharged,email,2024-02-05 15:29:00,2024-02-05 17:18:00,resolved,3,0,AGT024
TKT103005,ORD412928,CUST0402,DRV066,REST036,food,wrong_item,call,2024-02-17 22:16:00,2024-02-17 23:44:00,resolved,1,100,AGT059
TKT103006,ORD410406,CUST0354,DRV130,REST087,rider,no_mask,call,2024-02-08 06:08:00,2024-02-08 08:00:00,resolved,4,50,AGT063
TKT103007,ORD493343,CUST0047,DRV112,REST089,delivery,late,call,2024-12-27 00:08:00,2024-12-27 02:06:00,resolved,1,50,AGT010
TKT103008,ORD409163,CUST0048,DRV074,REST008,payment,overcharged,in_app,2024-02-04 19:07:00,2024-02-04 20:03:00,resolved,4,50,AGT074
TKT103009,ORD415152,CUST0143,DRV093,REST092,payment,overcharged,in_app,2024-02-27 09:57:00,2024-02-27 10:44:00,resolved,1,0,AGT043
TKT103010,ORD412734,CUST0258,DRV025,REST027,food,wrong_item,call,2024-02-16 14:31:00,2024-02-16 15:31:00,resolved,3,50,AGT054
TKT103011,ORD467832,CUST0303,DRV066,REST053,food,wrong_item,call,2024-09-16 07:04:00,2024-09-16 09:16:00,resolved,3,0,AGT053
TKT103012,ORD419037,CUST0094,DRV080,REST023,food,cold,in_app,2024-03-12 17:36:00,2024-03-12 18:23:00,resolved,2,100,AGT054
TKT103013,ORD430876,CUST0270,DRV093,REST084,food,wrong_item,call,2024-04-27 11:15:00,2024-04-27 12:18:00,resolved,5,50,AGT095
TKT103014,ORD443693,CUST0061,DRV058,REST026,food,wrong_item,in_app,2024-06-14 20:16:00,2024-06-14 21:57:00,resolved,2,100,AGT034
TKT103015,ORD438277,CUST0471,DRV046,REST044,food,wrong_item,in_app,2024-05-26 00:53:00,2024-05-26 02:44:00,resolved,2,100,AGT067
TKT103016,ORD428045,CUST0463,DRV141,REST100,payment,refund,email,2024-04-15 07:34:00,2024-04-15 09:03:00,resolved,3,50,AGT079
TKT103017,ORD489009,CUST0285,DRV143,REST077,delivery,not_delivered,call,2024-12-08 07:11:00,2024-12-08 09:29:00,resolved,4,50,AGT065
TKT103018,ORD448986,CUST0362,DRV023,REST047,food,cold,email,2024-07-06 21:50:00,2024-07-07 00:42:00,resolved,3,100,AGT061
TKT103019,ORD443986,CUST0100,DRV146,REST080,delivery,late,email,2024-06-15 20:28:00,2024-06-15 20:52:00,resolved,2,0,AGT099
TKT103020,ORD411193,CUST0058,DRV167,REST096,food,cold,email,2024-02-11 06:34:00,2024-02-11 08:25:00,resolved,3,100,AGT027
TKT103021,ORD483172,CUST0186,DRV069,REST056,rider,rude,in_app,2024-11-16 00:20:00,2024-11-16 01:48:00,resolved,5,50,AGT033
TKT103022,ORD467302,CUST0417,DRV161,REST040,delivery,late,call,2024-09-15 00:51:00,2024-09-15 02:28:00,resolved,3,0,AGT042
TKT103023,ORD420214,CUST0052,DRV002,REST083,rider,no_mask,in_app,2024-03-16 11:04:00,2024-03-16 13:24:00,resolved,2,0,AGT011
TKT103024,ORD491497,CUST0147,DRV129,REST019,food,wrong_item,call,2024-12-18 23:32:00,2024-12-19 02:11:00,resolved,3,100,AGT051
TKT103025,ORD446173,CUST0155,DRV071,REST090,payment,overcharged,email,2024-06-25 23:47:00,2024-06-26 02:36:00,resolved,1,0,AGT018
TKT103026,ORD400087,CUST0020,DRV027,REST075,payment,overcharged,call,2024-01-01 19:56:00,2024-01-01 20:21:00,resolved,4,0,AGT098
TKT103027,ORD416824,CUST0292,DRV026,REST062,food,cold,email,2024-03-04 06:16:00,2024-03-04 09:03:00,resolved,4,100,AGT018
TKT103028,ORD412091,CUST0444,DRV124,REST042,rider,no_mask,email,2024-02-14 06:58:00,2024-02-14 09:09:00,resolved,1,100,AGT004
TKT103029,ORD479284,CUST0047,DRV123,REST069,food,cold,in_app,2024-11-01 06:02:00,2024-11-01 08:22:00,resolved,4,50,AGT027
TKT103030,ORD437750,CUST0393,DRV127,REST016,delivery,late,in_app,2024-05-23 23:19:00,2024-05-24 01:17:00,resolved,1,50,AGT006
TKT103031,ORD413009,CUST0293,DRV073,REST090,delivery,late,in_app,2024-02-18 14:49:00,2024-02-18 15:12:00,resolved,3,100,AGT099
TKT103032,ORD477745,CUST0408,DRV118,REST023,delivery,late,call,2024-10-27 20:34:00,2024-10-27 21:57:00,resolved,2,100,AGT073
TKT103033,ORD421653,CUST0142,DRV118,REST032,payment,refund,in_app,2024-03-22 15:11:00,2024-03-22 16:54:00,resolved,3,100,AGT004
TKT103034,ORD454585,CUST0180,DRV082,REST046,rider,rude,email,2024-07-28 03:56:00,2024-07-28 06:14:00,resolved,1,0,AGT062
TKT103035,ORD469213,CUST0122,DRV078,REST069,food,cold,in_app,2024-09-23 16:01:00,2024-09-23 17:29:00,resolved,2,50,AGT034
TKT103036,ORD437076,CUST0380,DRV101,REST002,delivery,not_delivered,call,2024-05-20 22:02:00,2024-05-21 00:38:00,resolved,2,100,AGT092
TKT103037,ORD482657,CUST0018,DRV171,REST003,food,cold,call,2024-11-13 08:36:00,2024-11-13 08:46:00,resolved,2,50,AGT085
TKT103038,ORD443592,CUST0321,DRV127,REST075,rider,no_mask,email,2024-06-14 16:34:00,2024-06-14 16:58:00,resolved,2,100,AGT056
TKT103039,ORD433658,CUST0203,DRV050,REST050,payment,overcharged,in_app,2024-05-07 04:22:00,2024-05-07 05:14:00,resolved,2,50,AGT089
TKT103040,ORD488919,CUST0102,DRV119,REST050,payment,overcharged,in_app,2024-12-07 13:36:00,2024-12-07 15:39:00,resolved,5,0,AGT089
TKT103041,ORD449197,CUST0273,DRV070,REST093,rider,rude,in_app,2024-07-06 01:29:00,2024-07-06 03:24:00,resolved,3,50,AGT092
TKT103042,ORD404293,CUST0040,DRV059,REST060,food,cold,call,2024-01-15 09:43:00,2024-01-15 11:22:00,resolved,2,50,AGT024
TKT103043,ORD467339,CUST0242,DRV052,REST009,payment,overcharged,in_app,2024-09-14 21:29:00,2024-09-14 22:31:00,resolved,2,50,AGT055
TKT103044,ORD474208,CUST0064,DRV188,REST010,food,wrong_item,call,2024-10-11 09:47:00,2024-10-11 12:45:00,resolved,3,100,AGT066
TKT103045,ORD426629,CUST0213,DRV069,REST078,food,cold,call,2024-04-10 13:29:00,2024-04-10 14:54:00,resolved,1,100,AGT035
TKT103046,ORD491989,CUST0137,DRV139,REST076,rider,no_mask,email,2024-12-20 21:51:00,2024-12-20 23:54:00,resolved,2,50,AGT082
TKT103047,ORD475793,CUST0112,DRV075,REST037,food,cold,in_app,2024-10-18 09:14:00,2024-10-18 11:00:00,resolved,2,100,AGT096
TKT103048,ORD401364,CUST0431,DRV023,REST005,rider,no_mask,email,2024-01-05 21:05:00,2024-01-05 23:47:00,resolved,5,100,AGT021
TKT103049,ORD484030,CUST0386,DRV077,REST010,food,wrong_item,email,2024-11-19 21:55:00,2024-11-20 00:23:00,resolved,4,0,AGT064
TKT103050,ORD423204,CUST0074,DRV129,REST023,rider,no_mask,in_app,2024-03-29 06:35:00,2024-03-29 06:51:00,resolved,4,50,AGT044
TKT103051,ORD444584,CUST0441,DRV070,REST090,payment,overcharged,email,2024-06-18 22:56:00,2024-06-19 01:41:00,resolved,3,50,AGT100
TKT103052,ORD481047,CUST0499,DRV138,REST095,food,wrong_item,call,2024-11-07 01:09:00,2024-11-07 04:06:00,resolved,4,50,AGT027
TKT103053,ORD479454,CUST0369,DRV185,REST087,delivery,not_delivered,email,2024-11-02 17:09:00,2024-11-02 19:49:00,resolved,5,100,AGT019
TKT103054,ORD484037,CUST0075,DRV105,REST015,rider,rude,call,2024-11-19 23:20:00,2024-11-20 02:03:00,resolved,4,100,AGT087
TKT103055,ORD402540,CUST0318,DRV082,REST009,rider,rude,email,2024-01-09 12:42:00,2024-01-09 14:45:00,resolved,1,0,AGT068
TKT103056,ORD406974,CUST0491,DRV097,REST018,payment,overcharged,email,2024-01-27 23:56:00,2024-01-28 02:20:00,resolved,3,0,AGT094
TKT103057,ORD458619,CUST0466,DRV141,REST093,payment,refund,call,2024-08-11 21:19:00,2024-08-11 23:44:00,resolved,2,100,AGT093
TKT103058,ORD420992,CUST0311,DRV189,REST066,delivery,late,in_app,2024-03-19 13:19:00,2024-03-19 15:40:00,resolved,1,50,AGT014
TKT103059,ORD403029,CUST0270,DRV154,REST035,rider,rude,call,2024-01-11 22:00:00,2024-01-11 23:53:00,resolved,5,100,AGT065
TKT103060,ORD483854,CUST0149,DRV148,REST074,delivery,not_delivered,in_app,2024-11-18 20:27:00,2024-11-18 21:45:00,resolved,4,50,AGT021
TKT103061,ORD456027,CUST0261,DRV089,REST096,payment,refund,in_app,2024-08-03 00:20:00,2024-08-03 01:09:00,resolved,1,100,AGT029
TKT103062,ORD405324,CUST0208,DRV012,REST033,delivery,late,in_app,2024-01-19 11:48:00,2024-01-19 12:56:00,resolved,3,0,AGT074
TKT103063,ORD412580,CUST0029,DRV111,REST087,delivery,late,email,2024-02-16 04:11:00,2024-02-16 05:26:00,resolved,4,0,AGT025
TKT103064,ORD481158,CUST0098,DRV027,REST069,food,wrong_item,in_app,2024-11-07 01:46:00,2024-11-07 02:06:00,resolved,5,0,AGT014
TKT103065,ORD480975,CUST0286,DRV100,REST038,rider,no_mask,call,2024-11-07 05:58:00,2024-11-07 08:47:00,resolved,3,100,AGT025
TKT103066,ORD463669,CUST0007,DRV033,REST097,payment,overcharged,call,2024-09-01 01:05:00,2024-09-01 01:36:00,resolved,4,50,AGT047
TKT103067,ORD493421,CUST0038,DRV014,REST095,delivery,late,call,2024-12-26 09:53:00,2024-12-26 11:32:00,resolved,4,100,AGT053
TKT103068,ORD487972,CUST0283,DRV043,REST068,payment,overcharged,in_app,2024-12-04 13:18:00,2024-12-04 15:12:00,resolved,3,100,AGT084
TKT103069,ORD455926,CUST0095,DRV051,REST035,rider,no_mask,in_app,2024-08-02 16:22:00,2024-08-02 18:29:00,resolved,1,100,AGT010
TKT103070,ORD423809,CUST0283,DRV167,REST042,food,cold,in_app,2024-04-01 00:53:00,2024-04-01 02:03:00,resolved,2,100,AGT033
TKT103071,ORD457725,CUST0401,DRV030,REST056,food,cold,call,2024-08-08 23:43:00,2024-08-09 01:10:00,resolved,2,0,AGT092
TKT103072,ORD418412,CUST0059,DRV178,REST051,payment,overcharged,call,2024-03-10 05:42:00,2024-03-10 07:01:00,resolved,1,100,AGT045
TKT103073,ORD403050,CUST0405,DRV098,REST012,delivery,not_delivered,call,2024-01-11 19:30:00,2024-01-11 21:25:00,resolved,1,100,AGT080
TKT103074,ORD484661,CUST0207,DRV004,REST034,rider,rude,email,2024-11-22 09:42:00,2024-11-22 11:47:00,resolved,3,0,AGT014
TKT103075,ORD436628,CUST0070,DRV118,REST078,rider,no_mask,email,2024-05-18 04:04:00,2024-05-18 04:23:00,resolved,4,50,AGT042
TKT103076,ORD493787,CUST0180,DRV174,REST018,payment,refund,call,2024-12-28 08:21:00,2024-12-28 11:11:00,resolved,2,100,AGT025
TKT103077,ORD453021,CUST0276,DRV135,REST028,delivery,late,call,2024-07-21 13:42:00,2024-07-21 14:34:00,resolved,1,100,AGT006
TKT103078,ORD407932,CUST0417,DRV033,REST051,payment,overcharged,email,2024-01-31 23:43:00,2024-02-01 00:57:00,resolved,1,0,AGT036
TKT103079,ORD493114,CUST0445,DRV024,REST069,food,cold,email,2024-12-25 21:17:00,2024-12-25 23:18:00,resolved,1,50,AGT033
TKT103080,ORD456615,CUST0497,DRV130,REST066,delivery,late,email,2024-08-05 12:30:00,2024-08-05 14:55:00,resolved,2,100,AGT009
TKT103081,ORD408827,CUST0484,DRV167,REST072,rider,rude,in_app,2024-02-04 00:41:00,2024-02-04 03:15:00,resolved,5,100,AGT033
TKT103082,ORD482390,CUST0061,DRV105,REST028,payment,overcharged,email,2024-11-11 01:19:00,2024-11-11 03:28:00,resolved,5,50,AGT058
TKT103083,ORD444096,CUST0346,DRV071,REST012,delivery,not_delivered,call,2024-06-16 19:50:00,2024-06-16 21:26:00,resolved,5,0,AGT004
TKT103084,ORD447533,CUST0194,DRV038,REST097,rider,rude,call,2024-07-01 11:30:00,2024-07-01 11:52:00,resolved,4,100,AGT022
TKT103085,ORD405438,CUST0353,DRV030,REST070,food,wrong_item,call,2024-01-19 11:31:00,2024-01-19 14:24:00,resolved,5,0,AGT046
TKT103086,ORD430891,CUST0441,DRV039,REST010,food,wrong_item,in_app,2024-04-28 20:34:00,2024-04-28 22:28:00,resolved,3,50,AGT014
TKT103087,ORD423339,CUST0044,DRV104,REST086,rider,no_mask,email,2024-03-30 12:40:00,2024-03-30 15:17:00,resolved,2,0,AGT019
TKT103088,ORD440135,CUST0003,DRV042,REST016,delivery,late,in_app,2024-06-02 20:52:00,2024-06-02 21:11:00,resolved,1,0,AGT019
TKT103089,ORD434458,CUST0181,DRV143,REST099,food,wrong_item,email,2024-05-10 07:12:00,2024-05-10 09:58:00,resolved,5,50,AGT001
TKT103090,ORD466212,CUST0063,DRV062,REST012,food,wrong_item,in_app,2024-09-10 14:12:00,2024-09-10 16:55:00,resolved,3,0,AGT092
TKT103091,ORD451783,CUST0149,DRV001,REST014,delivery,not_delivered,in_app,2024-07-15 20:02:00,2024-07-15 20:45:00,resolved,4,100,AGT047
TKT103092,ORD450505,CUST0288,DRV001,REST006,rider,no_mask,call,2024-07-12 00:31:00,2024-07-12 03:12:00,resolved,5,0,AGT030
TKT103093,ORD472846,CUST0215,DRV033,REST002,delivery,not_delivered,email,2024-10-06 18:19:00,2024-10-06 20:24:00,resolved,3,50,AGT055
TKT103094,ORD429950,CUST0304,DRV043,REST066,food,wrong_item,in_app,2024-04-23 12:14:00,2024-04-23 13:09:00,resolved,2,0,AGT063
TKT103095,ORD473599,CUST0344,DRV118,REST064,food,cold,in_app,2024-10-09 15:00:00,2024-10-09 17:30:00,resolved,3,0,AGT085
TKT103096,ORD409162,CUST0498,DRV114,REST025,payment,refund,call,2024-02-05 01:20:00,2024-02-05 02:45:00,resolved,1,50,AGT076
TKT103097,ORD472411,CUST0458,DRV062,REST016,delivery,not_delivered,email,2024-10-05 23:38:00,2024-10-06 00:09:00,resolved,4,0,AGT077
TKT103098,ORD455647,CUST0219,DRV071,REST009,rider,rude,in_app,2024-08-01 21:49:00,2024-08-02 00:46:00,resolved,1,50,AGT020
TKT103099,ORD463524,CUST0442,DRV131,REST035,rider,no_mask,call,2024-09-01 04:32:00,2024-09-01 06:52:00,resolved,5,0,AGT014
TKT103100,ORD414904,CUST0234,DRV149,REST009,food,cold,email,2024-02-26 16:08:00,2024-02-26 17:59:00,resolved,4,0,AGT075
TKT103101,ORD452454,CUST0100,DRV140,REST057,payment,refund,email,2024-07-18 17:37:00,2024-07-18 18:13:00,resolved,4,0,AGT082
TKT103102,ORD417969,CUST0131,DRV060,REST051,payment,overcharged,call,2024-03-08 13:30:00,2024-03-08 15:04:00,resolved,3,50,AGT006
TKT103103,ORD489553,CUST0220,DRV192,REST084,food,wrong_item,in_app,2024-12-09 22:48:00,2024-12-09 23:23:00,resolved,2,50,AGT096
TKT103104,ORD480422,CUST0198,DRV145,REST048,delivery,late,in_app,2024-11-05 21:33:00,2024-11-06 00:32:00,resolved,2,0,AGT042
TKT103105,ORD408731,CUST0087,DRV004,REST042,food,cold,call,2024-02-03 23:20:00,2024-02-04 01:13:00,resolved,1,100,AGT092
TKT103106,ORD430470,CUST0282,DRV023,REST044,rider,no_mask,in_app,2024-04-26 07:07:00,2024-04-26 07:25:00,resolved,5,100,AGT005
TKT103107,ORD469066,CUST0352,DRV138,REST001,rider,no_mask,call,2024-09-22 01:48:00,2024-09-22 03:41:00,resolved,1,0,AGT060
TKT103108,ORD447317,CUST0214,DRV124,REST094,payment,overcharged,email,2024-06-30 14:21:00,2024-06-30 17:09:00,resolved,2,100,AGT029
TKT103109,ORD428553,CUST0470,DRV137,REST073,rider,rude,email,2024-04-17 16:45:00,2024-04-17 18:35:00,resolved,4,0,AGT010
TKT103110,ORD435494,CUST0206,DRV074,REST006,food,cold,call,2024-05-15 00:31:00,2024-05-15 01:53:00,resolved,2,50,AGT070
TKT103111,ORD450267,CUST0436,DRV084,REST012,delivery,late,email,2024-07-10 06:42:00,2024-07-10 09:38:00,resolved,4,0,AGT060
TKT103112,ORD415602,CUST0125,DRV108,REST008,food,wrong_item,email,2024-02-29 13:49:00,2024-02-29 16:05:00,resolved,3,0,AGT036
TKT103113,ORD418732,CUST0235,DRV136,REST058,delivery,not_delivered,email,2024-03-11 20:04:00,2024-03-11 20:57:00,resolved,3,0,AGT008
TKT103114,ORD458740,CUST0062,DRV040,REST078,payment,refund,in_app,2024-08-12 04:52:00,2024-08-12 06:51:00,resolved,4,0,AGT096
TKT103115,ORD425899,CUST0268,DRV009,REST071,rider,no_mask,in_app,2024-04-08 10:40:00,2024-04-08 11:19:00,resolved,2,100,AGT052
TKT103116,ORD476851,CUST0110,DRV092,REST068,food,wrong_item,email,2024-10-23 21:53:00,2024-10-23 23:47:00,resolved,4,0,AGT093
TKT103117,ORD450618,CUST0239,DRV095,REST039,delivery,not_delivered,in_app,2024-07-11 05:07:00,2024-07-11 07:45:00,resolved,3,50,AGT028
TKT103118,ORD446327,CUST0015,DRV189,REST100,rider,no_mask,in_app,2024-06-26 20:58:00,2024-06-26 23:50:00,resolved,4,50,AGT038
TKT103119,ORD453135,CUST0490,DRV170,REST001,food,cold,in_app,2024-07-22 04:17:00,2024-07-22 06:41:00,resolved,3,0,AGT076
TKT103120,ORD424500,CUST0247,DRV152,REST093,food,wrong_item,call,2024-04-03 16:33:00,2024-04-03 16:44:00,resolved,4,100,AGT063
TKT103121,ORD465611,CUST0284,DRV049,REST093,rider,no_mask,call,2024-09-09 00:56:00,2024-09-09 01:21:00,resolved,1,100,AGT048
TKT103122,ORD485927,CUST0265,DRV196,REST081,delivery,late,call,2024-11-27 03:50:00,2024-11-27 06:11:00,resolved,5,50,AGT075
TKT103123,ORD415399,CUST0348,DRV011,REST071,food,cold,in_app,2024-02-28 16:06:00,2024-02-28 16:32:00,resolved,5,50,AGT082
TKT103124,ORD464865,CUST0492,DRV188,REST023,food,wrong_item,call,2024-09-05 00:55:00,2024-09-05 02:48:00,resolved,2,100,AGT068
TKT103125,ORD419662,CUST0018,DRV133,REST045,rider,no_mask,call,2024-03-15 00:09:00,2024-03-15 01:44:00,resolved,1,0,AGT079
TKT103126,ORD414701,CUST0091,DRV131,REST003,rider,no_mask,email,2024-02-25 21:47:00,2024-02-25 23:49:00,resolved,5,50,AGT035
TKT103127,ORD400161,CUST0111,DRV159,REST002,payment,overcharged,email,2024-01-01 11:42:00,2024-01-01 12:05:00,resolved,2,0,AGT005
TKT103128,ORD421779,CUST0298,DRV095,REST020,delivery,late,call,2024-03-23 07:31:00,2024-03-23 08:20:00,resolved,3,0,AGT056
TKT103129,ORD405210,CUST0084,DRV015,REST065,payment,overcharged,email,2024-01-19 15:12:00,2024-01-19 15:50:00,resolved,5,100,AGT014
TKT103130,ORD464114,CUST0267,DRV142,REST004,delivery,late,call,2024-09-03 08:22:00,2024-09-03 10:43:00,resolved,3,0,AGT057
TKT103131,ORD450571,CUST0061,DRV189,REST068,delivery,not_delivered,email,2024-07-11 15:13:00,2024-07-11 15:37:00,resolved,4,0,AGT047
TKT103132,ORD477633,CUST0351,DRV030,REST060,delivery,not_delivered,in_app,2024-10-26 13:42:00,2024-10-26 15:50:00,resolved,1,50,AGT015
TKT103133,ORD445545,CUST0173,DRV196,REST067,delivery,late,in_app,2024-06-22 23:13:00,2024-06-23 01:55:00,resolved,3,0,AGT060
TKT103134,ORD454900,CUST0172,DRV119,REST069,delivery,not_delivered,call,2024-07-30 05:39:00,2024-07-30 07:37:00,resolved,1,0,AGT080
TKT103135,ORD446054,CUST0001,DRV148,REST006,delivery,late,in_app,2024-06-25 20:32:00,2024-06-25 22:08:00,resolved,3,100,AGT065
TKT103136,ORD400149,CUST0102,DRV164,REST003,payment,overcharged,in_app,2024-01-01 04:58:00,2024-01-01 05:57:00,resolved,2,0,AGT071
TKT103137,ORD406411,CUST0325,DRV042,REST001,food,wrong_item,call,2024-01-24 18:14:00,2024-01-24 19:43:00,resolved,4,0,AGT035
TKT103138,ORD421077,CUST0293,DRV128,REST051,delivery,not_delivered,call,2024-03-19 01:46:00,2024-03-19 03:00:00,resolved,3,100,AGT018
