log_id,ticket_id,status,status_datetime,agent_id
4818,TKT102408,resolved,2024-10-09 22:34:00,AGT063
4819,TKT102409,opened,2024-06-01 00:32:00,AGT096
4820,TKT102409,resolved,2024-06-01 03:27:00,AGT096
4821,TKT102410,opened,2024-03-16 07:31:00,AGT037
4822,TKT102410,resolved,2024-03-16 09:55:00,AGT037
4823,TKT102411,opened,2024-03-11 15:26:00,AGT026
4824,TKT102411,resolved,2024-03-11 18:17:00,AGT026
4825,TKT102412,opened,2024-02-25 01:21:00,AGT073
4826,TKT102412,resolved,2024-02-25 04:01:00,AGT073
4827,TKT102413,opened,2024-05-20 23:08:00,AGT084
4828,TKT102413,resolved,2024-05-21 01:46:00,AGT084
4829,TKT102414,opened,2024-08-05 08:10:00,AGT058
4830,TKT102414,resolved,2024-08-05 09:04:00,AGT058
4831,TKT102415,opened,2024-08-20 13:47:00,AGT076
4832,TKT102415,resolved,2024-08-20 15:24:00,AGT076
4833,TKT102416,opened,2024-03-11 23:06:00,AGT024
4834,TKT102416,resolved,2024-03-12 00:10:00,AGT024
4835,TKT102417,opened,2024-09-30 19:52:00,AGT074
4836,TKT102417,resolved,2024-09-30 20:21:00,AGT074
4837,TKT102418,opened,2024-07-07 17:15:00,AGT007
4838,TKT102418,resolved,2024-07-07 19:15:00,AGT007
4839,TKT102419,opened,2024-09-06 17:53:00,AGT033
4840,TKT102419,resolved,2024-09-06 20:34:00,AGT033
4841,TKT102420,opened,2024-01-04 20:38:00,AGT062
4842,TKT102420,resolved,2024-01-04 21:48:00,AGT062
4843,TKT102421,opened,2024-04-09 18:01:00,AGT073
4844,TKT102421,resolved,2024-04-09 18:46:00,AGT073
4845,TKT102422,opened,2024-04-16 00:22:00,AGT066
4846,TKT102422,resolved,2024-04-16 01:18:00,AGT066
4847,TKT102423,opened,2024-02-22 02:19:00,AGT083
4848,TKT102423,resolved,2024-02-22 03:29:00,AGT083
4849,TKT102424,opened,2024-01-04 08:17:00,AGT030
4850,TKT102424,resolved,2024-01-04 09:56:00,AGT030
4851,TKT102425,opened,2024-05-15 08:17:00,AGT050
4852,TKT102425,resolved,2024-05-15 09:46:00,AGT050
4853,TKT102426,opened,2024-05-02 20:58:00,AGT042
4854,TKT102426,resolved,2024-05-02 23:27:00,AGT042
4855,TKT102427,opened,2024-10-31 21:45:00,AGT034
4856,TKT102427,resolved,2024-10-31 23:42:00,AGT034
4857,TKT102428,opened,2024-12-14 23:39:00,AGT090
4858,TKT102428,resolved,2024-12-15 02:33:00,AGT090
4859,TKT102429,opened,2024-03-03 01:32:00,AGT097
4860,TKT102429,resolved,2024-03-03 02:43:00,AGT097
4861,TKT102430,opened,2024-02-11 09:01:00,AGT100
4862,TKT102430,resolved,2024-02-11 11:50:00,AGT100
4863,TKT102431,opened,2024-11-14 21:26:00,AGT033
4864,TKT102431,resolved,2024-11-14 22:16:00,AGT033
4865,TKT102432,opened,2024-06-08 07:51:00,AGT006
4866,TKT102432,resolved,2024-06-08 10:29:00,AGT006
4867,TKT102433,opened,2024-08-14 04:17:00,AGT081
4868,TKT102433,resolved,2024-08-14 06:19:00,AGT081
4869,TKT102434,opened,2024-10-05 07:53:00,AGT084
4870,TKT102434,resolved,2024-10-05 10:03:00,AGT084
4871,TKT102435,opened,2024-10-31 22:41:00,AGT025
4872,TKT102435,resolved,2024-11-01 00:49:00,AGT025
4873,TKT102436,opened,2024-05-25 13:56:00,AGT099
4874,TKT102436,resolved,2024-05-25 15:42:00,AGT099
4875,TKT102437,opened,2024-06-18 20:54:00,AGT075
4876,TKT102437,resolved,2024-06-18 21:49:00,AGT075
4877,TKT102438,opened,2024-04-13 17:56:00,AGT028
4878,TKT102438,resolved,2024-04-13 19:27:00,AGT028
4879,TKT102439,opened,2024-07-13 04:06:00,AGT038
4880,TKT102439,resolved,2024-07-13 06:15:00,AGT038
4881,TKT102440,opened,2024-01-18 17:20:00,AGT095
4882,TKT102440,resolved,2024-01-18 19:04:00,AGT095
4883,TKT102441,opened,2024-12-28 05:50:00,AGT008
4884,TKT102441,resolved,2024-12-28 08:39:00,AGT008
4885,TKT102442,opened,2024-06-09 04:07:00,AGT092
4886,TKT102442,resolved,2024-06-09 04:43:00,AGT092
4887,TKT102443,opened,2024-09-07 00:07:00,AGT033
4888,TKT102443,resolved,2024-09-07 02:38:00,AGT033
4889,TKT102444,opened,2024-07-04 18:18:00,AGT060
4890,TKT102444,resolved,2024-07-04 18:38:00,AGT060
4891,TKT102445,opened,2024-08-22 16:10:00,AGT055
4892,TKT102445,resolved,2024-08-22 18:37:00,AGT055
4893,TKT102446,opened,2024-01-09 09:29:00,AGT081
4894,TKT102446,resolved,2024-01-09 11:27:00,AGT081
4895,TKT102447,opened,2024-09-11 04:55:00,AGT004
4896,TKT102447,resolved,2024-09-11 05:44:00,AGT004
4897,TKT102448,opened,2024-02-19 01:08:00,AGT048
4898,TKT102448,resolved,2024-02-19 01:20:00,AGT048
4899,TKT102449,opened,2024-07-30 04:36:00,AGT017
4900,TKT102449,resolved,2024-07-30 06:42:00,AGT017
4901,TKT102450,opened,2024-04-21 04:23:00,AGT098
4902,TKT102450,resolved,2024-04-21 05:59:00,AGT098
4903,TKT102451,opened,2024-04-22 15:15:00,AGT048
4904,TKT102451,resolved,2024-04-22 16:18:00,AGT048
4905,TKT102452,opened,2024-08-25 16:47:00,AGT081
4906,TKT102452,resolved,2024-08-25 18:56:00,AGT081
4907,TKT102453,opened,2024-02-14 08:32:00,AGT020
4908,TKT102453,resolved,2024-02-14 11:16:00,AGT020
4909,TKT102454,opened,2024-10-13 09:28:00,AGT058
4910,TKT102454,resolved,2024-10-13 09:51:00,AGT058
4911,TKT102455,opened,2024-05-23 15:16:00,AGT100
4912,TKT102455,resolved,2024-05-23 16:43:00,AGT100
4913,TKT102456,opened,2024-02-26 12:30:00,AGT078
4914,TKT102456,resolved,2024-02-26 14:03:00,AGT078
4915,TKT102457,opened,2024-04-23 14:12:00,AGT095
4916,TKT102457,resolved,2024-04-23 17:01:00,AGT095
4917,TKT102458,opened,2024-05-07 02:50:00,AGT013
4918,TKT102458,resolved,2024-05-07 04:52:00,AGT013
4919,TKT102459,opened,2024-12-10 05:12:00,AGT075
4920,TKT102459,resolved,2024-12-10 07:37:00,AGT075
4921,TKT102460,opened,2024-09-26 06:55:00,AGT094
4922,TKT102460,resolved,2024-09-26 07:45:00,AGT094
4923,TKT102461,opened,2024-03-11 19:20:00,AGT042
4924,TKT102461,resolved,2024-03-11 19:49:00,AGT042
4925,TKT102462,opened,2024-09-04 13:12:00,AGT015
4926,TKT102462,resolved,2024-09-04 15:07:00,AGT015
4927,TKT102463,opened,2024-06-06 20:21:00,AGT100
4928,TKT102463,resolved,2024-06-06 20:55:00,AGT100
4929,TKT102464,opened,2024-09-14 06:13:00,AGT056
4930,TKT102464,resolved,2024-09-14 08:53:00,AGT056
4931,TKT102465,opened,2024-09-14 16:01:00,AGT059
4932,TKT102465,resolved,2024-09-14 18:34:00,AGT059
4933,TKT102466,opened,2024-05-12 10:30:00,AGT037
4934,TKT102466,resolved,2024-05-12 11:31:00,AGT037
4935,TKT102467,opened,2024-05-14 18:00:00,AGT084
4936,TKT102467,resolved,2024-05-14 20:59:00,AGT084
4937,TKT102468,opened,2024-03-07 19:34:00,AGT083
4938,TKT102468,resolved,2024-03-07 20:30:00,AGT083
4939,TKT102469,opened,2024-06-07 23:36:00,AGT100
4940,TKT102469,resolved,2024-06-08 00:25:00,AGT100
4941,TKT102470,opened,2024-07-13 20:17:00,AGT072
4942,TKT102470,resolved,2024-07-13 21:22:00,AGT072
4943,TKT102471,opened,2024-05-25 17:41:00,AGT079
4944,TKT102471,resolved,2024-05-25 19:30:00,AGT079
4945,TKT102472,opened,2024-01-31 09:45:00,AGT091
4946,TKT102472,resolved,2024-01-31 11:39:00,AGT091
4947,TKT102473,opened,2024-06-07 19:12:00,AGT096
4948,TKT102473,resolved,2024-06-07 21:05:00,AGT096
4949,TKT102474,opened,2024-07-27 15:32:00,AGT055
4950,TKT102474,resolved,2024-07-27 17:11:00,AGT055
4951,TKT102475,opened,2024-07-11 14:30:00,AGT016
4952,TKT102475,resolved,2024-07-11 16:27:00,AGT016
4953,TKT102476,opened,2024-07-25 06:56:00,AGT010
4954,TKT102476,resolved,2024-07-25 09:34:00,AGT010
4955,TKT102477,opened,2024-07-15 11:18:00,AGT050
4956,TKT102477,resolved,2024-07-15 14:18:00,AGT050
4957,TKT102478,opened,2024-11-11 01:29:00,AGT048
4958,TKT102478,resolved,2024-11-11 02:56:00,AGT048
4959,TKT102479,opened,2024-08-12 09:57:00,AGT098
4960,TKT102479,resolved,2024-08-12 11:21:00,AGT098
4961,TKT102480,opened,2024-01-05 07:39:00,AGT043
4962,TKT102480,resolved,2024-01-05 09:05:00,AGT043
4963,TKT102481,opened,2024-01-08 13:19:00,AGT034
4964,TKT102481,resolved,2024-01-08 15:06:00,AGT034
4965,TKT102482,opened,2024-03-14 14:08:00,AGT045
4966,TKT102482,resolved,2024-03-14 17:00:00,AGT045
4967,TKT102483,opened,2024-08-16 09:02:00,AGT050
4968,TKT102483,resolved,2024-08-16 10:43:00,AGT050
4969,TKT102484,opened,2024-10-01 19:58:00,AGT051
4970,TKT102484,resolved,2024-10-01 21:38:00,AGT051
4971,TKT102485,opened,2024-03-10 12:48:00,AGT028
4972,TKT102485,resolved,2024-03-10 12:59:00,AGT028
4973,TKT102486,opened,2024-09-13 15:19:00,AGT018
4974,TKT102486,resolved,2024-09-13 17:16:00,AGT018
4975,TKT102487,opened,2024-08-08 04:55:00,AGT014
4976,TKT102487,resolved,2024-08-08 07:46:00,AGT014
4977,TKT102488,opened,2024-03-15 08:24:00,AGT022
4978,TKT102488,resolved,2024-03-15 10:09:00,AGT022
4979,TKT102489,opened,2024-10-08 21:01:00,AGT065
4980,TKT102489,resolved,2024-10-08 23:35:00,AGT065
4981,TKT102490,opened,2024-08-14 09:00:00,AGT018
4982,TKT102490,resolved,2024-08-14 10:47:00,AGT018
4983,TKT102491,opened,2024-02-29 16:09:00,AGT022
4984,TKT102491,resolved,2024-02-29 16:21:00,AGT022
4985,TKT102492,opened,2024-08-20 22:49:00,AGT090
4986,TKT102492,resolved,2024-08-20 23:33:00,AGT090
4987,TKT102493,opened,2024-12-22 23:16:00,AGT038
4988,TKT102493,resolved,2024-12-23 01:03:00,AGT038
4989,TKT102494,opened,2024-07-14 00:41:00,AGT082
4990,TKT102494,resolved,2024-07-14 03:25:00,AGT082
4991,TKT102495,opened,2024-10-01 23:19:00,AGT027
4992,TKT102495,resolved,2024-10-02 01:37:00,AGT027
4993,TKT102496,opened,2024-07-05 23:26:00,AGT076
4994,TKT102496,resolved,2024-07-06 01:49:00,AGT076
4995,TKT102497,opened,2024-04-10 12:23:00,AGT069
4996,TKT102497,resolved,2024-04-10 13:13:00,AGT069
4997,TKT102498,opened,2024-09-08 07:56:00,AGT085
4998,TKT102498,resolved,2024-09-08 09:54:00,AGT085
4999,TKT102499,opened,2024-05-06 18:48:00,AGT078
5000,TKT102499,resolved,2024-05-06 19:51:00,AGT078
5001,TKT102500,opened,2024-09-20 23:24:00,AGT057
5002,TKT102500,resolved,2024-09-21 00:58:00,AGT057
5003,TKT102501,opened,2024-05-12 08:41:00,AGT033
5004,TKT102501,resolved,2024-05-12 10:19:00,AGT033
5005,TKT102502,opened,2024-12-30 12:17:00,AGT035
5006,TKT102502,resolved,2024-12-30 14:38:00,AGT035
5007,TKT102503,opened,2024-08-04 21:56:00,AGT100
5008,TKT102503,resolved,2024-08-04 23:14:00,AGT100
5009,TKT102504,opened,2024-03-19 01:04:00,AGT029
5010,TKT102504,resolved,2024-03-19 03:45:00,AGT029
5011,TKT102505,opened,2024-05-08 21:26:00,AGT029
5012,TKT102505,resolved,2024-05-08 22:50:00,AGT029
5013,TKT102506,opened,2024-09-01 03:40:00,AGT049
5014,TKT102506,resolved,2024-09-01 03:56:00,AGT049
5015,TKT102507,opened,2024-10-24 09:33:00,AGT074
5016,TKT102507,resolved,2024-10-24 10:33:00,AGT074
5017,TKT102508,opened,2024-03-29 10:21:00,AGT038
5018,TKT102508,resolved,2024-03-29 12:44:00,AGT038
5019,TKT102509,opened,2024-02-16 20:19:00,AGT079
5020,TKT102509,resolved,2024-02-16 22:23:00,AGT079
5021,TKT102510,opened,2024-01-09 08:06:00,AGT057
5022,TKT102510,resolved,2024-01-09 08:32:00,AGT057
5023,TKT102511,opened,2024-11-15 22:27:00,AGT072
5024,TKT102511,resolved,2024-11-15 23:11:00,AGT072
5025,TKT102512,opened,2024-05-03 22:59:00,AGT089
5026,TKT102512,resolved,2024-05-04 01:38:00,AGT089
5027,TKT102513,opened,2024-12-07 06:24:00,AGT046
5028,TKT102513,resolved,2024-12-07 07:20:00,AGT046
5029,TKT102514,opened,2024-09-19 01:36:00,AGT060
5030,TKT102514,resolved,2024-09-19 02:48:00,AGT060
5031,TKT102515,opened,2024-05-30 06:31:00,AGT017
5032,TKT102515,resolved,2024-05-30 09:00:00,AGT017
5033,TKT102516,opened,2024-01-11 06:22:00,AGT080
5034,TKT102516,resolved,2024-01-11 07:25:00,AGT080
5035,TKT102517,opened,2024-07-17 06:39:00,AGT019
5036,TKT102517,resolved,2024-07-17 07:22:00,AGT019
5037,TKT102518,opened,2024-09-24 08:17:00,AGT039
5038,TKT102518,resolved,2024-09-24 10:45:00,AGT039
5039,TKT102519,opened,2024-07-21 17:10:00,AGT078
5040,TKT102519,resolved,2024-07-21 19:52:00,AGT078
5041,TKT102520,opened,2024-04-09 03:02:00,AGT088
5042,TKT102520,resolved,2024-04-09 03:30:00,AGT088
5043,TKT102521,opened,2024-02-25 20:36:00,AGT014
5044,TKT102521,resolved,2024-02-25 23:19:00,AGT014
5045,TKT102522,opened,2024-02-13 05:38:00,AGT031
5046,TKT102522,resolved,2024-02-13 06:19:00,AGT031
5047,TKT102523,opened,2024-06-12 00:30:00,AGT063
5048,TKT102523,resolved,2024-06-12 01:43:00,AGT063
5049,TKT102524,opened,2024-01-29 15:47:00,AGT033
5050,TKT102524,resolved,2024-01-29 18:08:00,AGT033
5051,TKT102525,opened,2024-11-08 10:38:00,AGT039
5052,TKT102525,resolved,2024-11-08 13:18:00,AGT039
5053,TKT102526,opened,2024-10-22 02:54:00,AGT056
5054,TKT102526,resolved,2024-10-22 04:56:00,AGT056
5055,TKT102527,opened,2024-08-15 03:41:00,AGT046
5056,TKT102527,resolved,2024-08-15 04:32:00,AGT046
5057,TKT102528,opened,2024-04-10 06:45:00,AGT066
5058,TKT102528,resolved,2024-04-10 07:45:00,AGT066
5059,TKT102529,opened,2024-10-17 20:39:00,AGT052
5060,TKT102529,resolved,2024-10-17 23:17:00,AGT052
5061,TKT102530,opened,2024-07-13 18:34:00,AGT076
5062,TKT102530,resolved,2024-07-13 19:21:00,AGT076
5063,TKT102531,opened,2024-12-06 16:42:00,AGT083
5064,TKT102531,resolved,2024-12-06 17:49:00,AGT083
5065,TKT102532,opened,2024-04-10 14:08:00,AGT054
5066,TKT102532,resolved,2024-04-10 15:51:00,AGT054
5067,TKT102533,opened,2024-12-28 13:55:00,AGT093
5068,TKT102533,resolved,2024-12-28 16:15:00,AGT093
5069,TKT102534,opened,2024-03-28 21:07:00,AGT052
5070,TKT102534,resolved,2024-03-28 23:14:00,AGT052
5071,TKT102535,opened,2024-10-23 23:56:00,AGT081
5072,TKT102535,resolved,2024-10-24 00:16:00,AGT081
5073,TKT102536,opened,2024-02-21 22:34:00,AGT062
5074,TKT102536,resolved,2024-02-21 23:50:00,AGT062
5075,TKT102537,opened,2024-11-06 02:28:00,AGT009
5076,TKT102537,resolved,2024-11-06 02:58:00,AGT009
5077,TKT102538,opened,2024-09-27 13:23:00,AGT021
5078,TKT102538,resolved,2024-09-27 14:18:00,AGT021
5079,TKT102539,opened,2024-02-23 03:23:00,AGT065
5080,TKT102539,resolved,2024-02-23 05:58:00,AGT065
5081,TKT102540,opened,2024-06-09 10:17:00,AGT037
5082,TKT102540,resolved,2024-06-09 12:21:00,AGT037
5083,TKT102541,opened,2024-09-09 00:04:00,AGT095
5084,TKT102541,resolved,2024-09-09 02:43:00,AGT095
5085,TKT102542,opened,2024-06-16 06:18:00,AGT074
5086,TKT102542,resolved,2024-06-16 07:51:00,AGT074
5087,TKT102543,opened,2024-07-04 08:07:00,AGT039
5088,TKT102543,resolved,2024-07-04 08:21:00,AGT039
5089,TKT102544,opened,2024-02-03 07:34:00,AGT093
5090,TKT102544,resolved,2024-02-03 10:24:00,AGT093
5091,TKT102545,opened,2024-03-23 07:05:00,AGT077
5092,TKT102545,resolved,2024-03-23 09:05:00,AGT077
5093,TKT102546,opened,2024-12-04 08:50:00,AGT085
5094,TKT102546,resolved,2024-12-04 09:42:00,AGT085
5095,TKT102547,opened,2024-01-30 16:25:00,AGT092
5096,TKT102547,resolved,2024-01-30 18:28:00,AGT092
5097,TKT102548,opened,2024-08-29 00:19:00,AGT006
5098,TKT102548,resolved,2024-08-29 03:03:00,AGT006
5099,TKT102549,opened,2024-04-04 03:15:00,AGT069
5100,TKT102549,resolved,2024-04-04 05:50:00,AGT069
5101,TKT102550,opened,2024-08-12 04:39:00,AGT008
5102,TKT102550,resolved,2024-08-12 06:55:00,AGT008
5103,TKT102551,opened,2024-12-21 06:37:00,AGT004
5104,TKT102551,resolved,2024-12-21 08:04:00,AGT004
5105,TKT102552,opened,2024-07-06 20:52:00,AGT025
5106,TKT102552,resolved,2024-07-06 21:46:00,AGT025
5107,TKT102553,opened,2024-07-08 18:09:00,AGT080
5108,TKT102553,resolved,2024-07-08 18:46:00,AGT080
5109,TKT102554,opened,2024-08-15 02:20:00,AGT096
5110,TKT102554,resolved,2024-08-15 03:55:00,AGT096
5111,TKT102555,opened,2024-11-03 08:57:00,AGT036
5112,TKT102555,resolved,2024-11-03 11:48:00,AGT036
5113,TKT102556,opened,2024-04-26 06:17:00,AGT090
5114,TKT102556,resolved,2024-04-26 08:59:00,AGT090
5115,TKT102557,opened,2024-08-15 09:04:00,AGT093
5116,TKT102557,resolved,2024-08-15 10:31:00,AGT093
5117,TKT102558,opened,2024-07-30 08:17:00,AGT009
5118,TKT102558,resolved,2024-07-30 10:23:00,AGT009
5119,TKT102559,opened,2024-04-09 05:16:00,AGT025
5120,TKT102559,resolved,2024-04-09 07:23:00,AGT025
5121,TKT102560,opened,2024-03-23 14:39:00,AGT084
5122,TKT102560,resolved,2024-03-23 16:02:00,AGT084
5123,TKT102561,opened,2024-04-18 17:54:00,AGT022
5124,TKT102561,resolved,2024-04-18 19:17:00,AGT022
5125,TKT102562,opened,2024-10-16 23:10:00,AGT010
5126,TKT102562,resolved,2024-10-17 01:45:00,AGT010
5127,TKT102563,opened,2024-05-20 16:26:00,AGT028
5128,TKT102563,resolved,2024-05-20 18:46:00,AGT028
5129,TKT102564,opened,2024-06-18 01:48:00,AGT086
5130,TKT102564,resolved,2024-06-18 04:05:00,AGT086
5131,TKT102565,opened,2024-06-03 04:59:00,AGT090
5132,TKT102565,resolved,2024-06-03 07:06:00,AGT090
5133,TKT102566,opened,2024-03-12 21:02:00,AGT062
5134,TKT102566,resolved,2024-03-12 22:07:00,AGT062
5135,TKT102567,opened,2024-02-06 01:36:00,AGT040
5136,TKT102567,resolved,2024-02-06 03:34:00,AGT040
5137,TKT102568,opened,2024-03-12 08:51:00,AGT071
5138,TKT102568,resolved,2024-03-12 09:05:00,AGT071
5139,TKT102569,opened,2024-11-25 15:31:00,AGT070
5140,TKT102569,resolved,2024-11-25 16:17:00,AGT070
5141,TKT102570,opened,2024-06-27 21:00:00,AGT072
5142,TKT102570,resolved,2024-06-27 23:10:00,AGT072
5143,TKT102571,opened,2024-06-08 13:24:00,AGT020
5144,TKT102571,resolved,2024-06-08 14:17:00,AGT020
5145,TKT102572,opened,2024-11-07 05:14:00,AGT082
5146,TKT102572,resolved,2024-11-07 06:51:00,AGT082
5147,TKT102573,opened,2024-06-25 18:15:00,AGT087
5148,TKT102573,resolved,2024-06-25 20:38:00,AGT087
5149,TKT102574,opened,2024-02-26 04:45:00,AGT074
5150,TKT102574,resolved,2024-02-26 06:31:00,AGT074
5151,TKT102575,opened,2024-09-29 22:10:00,AGT020
5152,TKT102575,resolved,2024-09-29 22:41:00,AGT020
5153,TKT102576,opened,2024-11-18 20:26:00,AGT051
5154,TKT102576,resolved,2024-11-18 21:19:00,AGT051
5155,TKT102577,opened,2024-11-30 13:22:00,AGT058
5156,TKT102577,resolved,2024-11-30 15:48:00,AGT058
5157,TKT102578,opened,2024-11-14 16:18:00,AGT042
5158,TKT102578,resolved,2024-11-14 19:14:00,AGT042
5159,TKT102579,opened,2024-04-22 08:45:00,AGT059
5160,TKT102579,resolved,2024-04-22 09:27:00,AGT059
5161,TKT102580,opened,2024-11-09 07:05:00,AGT014
5162,TKT102580,resolved,2024-11-09 09:13:00,AGT014
5163,TKT102581,opened,2024-03-27 12:00:00,AGT094
5164,TKT102581,resolved,2024-03-27 13:52:00,AGT094
5165,TKT102582,opened,2024-04-06 22:39:00,AGT097
5166,TKT102582,resolved,2024-04-06 23:45:00,AGT097
5167,TKT102583,opened,2024-07-09 21:22:00,AGT021
5168,TKT102583,resolved,2024-07-09 23:48:00,AGT021
5169,TKT102584,opened,2024-08-17 02:27:00,AGT011
5170,TKT102584,resolved,2024-08-17 02:46:00,AGT011
5171,TKT102585,opened,2024-09-07 11:07:00,AGT050
5172,TKT102585,resolved,2024-09-07 13:05:00,AGT050
5173,TKT102586,opened,2024-01-03 19:52:00,AGT057
5174,TKT102586,resolved,2024-01-03 20:02:00,AGT057
5175,TKT102587,opened,2024-10-05 23:40:00,AGT060
5176,TKT102587,resolved,2024-10-06 00:10:00,AGT060
5177,TKT102588,opened,2024-09-17 14:16:00,AGT017
5178,TKT102588,resolved,2024-09-17 15:03:00,AGT017
5179,TKT102589,opened,2024-11-11 23:56:00,AGT077
5180,TKT102589,resolved,2024-11-12 00:45:00,AGT077
5181,TKT102590,opened,2024-07-04 20:58:00,AGT051
5182,TKT102590,resolved,2024-07-04 21:37:00,AGT051
5183,TKT102591,opened,2024-05-10 06:11:00,AGT017
5184,TKT102591,resolved,2024-05-10 07:39:00,AGT017
5185,TKT102592,opened,2024-04-26 02:09:00,AGT055
5186,TKT102592,resolved,2024-04-26 02:26:00,AGT055
5187,TKT102593,opened,2024-02-24 13:15:00,AGT083
5188,TKT102593,resolved,2024-02-24 14:54:00,AGT083
5189,TKT102594,opened,2024-10-12 22:50:00,AGT045
5190,TKT102594,resolved,2024-10-13 01:29:00,AGT045
5191,TKT102595,opened,2024-05-08 20:58:00,AGT053
5192,TKT102595,resolved,2024-05-08 21:48:00,AGT053
5193,TKT102596,opened,2024-12-11 11:51:00,AGT002
5194,TKT102596,resolved,2024-12-11 12:28:00,AGT002
5195,TKT102597,opened,2024-04-10 07:23:00,AGT058
5196,TKT102597,resolved,2024-04-10 07:41:00,AGT058
5197,TKT102598,opened,2024-02-21 02:13:00,AGT061
5198,TKT102598,resolved,2024-02-21 03:37:00,AGT061
5199,TKT102599,opened,2024-07-28 22:39:00,AGT015
5200,TKT102599,resolved,2024-07-29 00:41:00,AGT015
5201,TKT102600,opened,2024-05-04 06:04:00,AGT051
5202,TKT102600,resolved,2024-05-04 07:14:00,AGT051
5203,TKT102601,opened,2024-10-06 18:27:00,AGT054
5204,TKT102601,resolved,2024-10-06 19:48:00,AGT054
5205,TKT102602,opened,2024-07-03 20:24:00,AGT062
5206,TKT102602,resolved,2024-07-03 22:26:00,AGT062
5207,TKT102603,opened,2024-04-20 04:07:00,AGT035
5208,TKT102603,resolved,2024-04-20 06:58:00,AGT035
5209,TKT102604,opened,2024-07-11 19:08:00,AGT031
5210,TKT102604,resolved,2024-07-11 19:48:00,AGT031
5211,TKT102605,opened,2024-10-20 04:31:00,AGT032
5212,TKT102605,resolved,2024-10-20 06:47:00,AGT032
5213,TKT102606,opened,2024-12-08 15:29:00,AGT017
5214,TKT102606,resolved,2024-12-08 16:05:00,AGT017
5215,TKT102607,opened,2024-10-19 19:30:00,AGT083
5216,TKT102607,resolved,2024-10-19 21:01:00,AGT083
5217,TKT102608,opened,2024-01-09 22:32:00,AGT074
5218,TKT102608,resolved,2024-01-09 23:00:00,AGT074
5219,TKT102609,opened,2024-07-03 23:07:00,AGT086
5220,TKT102609,resolved,2024-07-04 00:36:00,AGT086
5221,TKT102610,opened,2024-03-05 03:08:00,AGT014
5222,TKT102610,resolved,2024-03-05 03:53:00,AGT014
5223,TKT102611,opened,2024-07-24 22:00:00,AGT050
5224,TKT102611,resolved,2024-07-25 00:40:00,AGT050
5225,TKT102612,opened,2024-11-04 19:19:00,AGT073
5226,TKT102612,resolved,2024-11-04 20:31:00,AGT073
5227,TKT102613,opened,2024-06-06 03:59:00,AGT038
5228,TKT102613,resolved,2024-06-06 06:54:00,AGT038
5229,TKT102614,opened,2024-05-01 17:51:00,AGT010
5230,TKT102614,resolved,2024-05-01 19:08:00,AGT010
5231,TKT102615,opened,2024-03-01 12:02:00,AGT043
5232,TKT102615,resolved,2024-03-01 13:14:00,AGT043
5233,TKT102616,opened,2024-05-11 06:07:00,AGT032
5234,TKT102616,resolved,2024-05-11 07:17:00,AGT032
5235,TKT102617,opened,2024-09-11 18:46:00,AGT075
5236,TKT102617,resolved,2024-09-11 20:28:00,AGT075
5237,TKT102618,opened,2024-07-01 05:13:00,AGT006
5238,TKT102618,resolved,2024-07-01 06:30:00,AGT006
5239,TKT102619,opened,2024-08-13 20:47:00,AGT019
5240,TKT102619,resolved,2024-08-13 20:59:00,AGT019
5241,TKT102620,opened,2024-08-06 08:03:00,AGT028
5242,TKT102620,resolved,2024-08-06 09:12:00,AGT028
5243,TKT102621,opened,2024-07-25 04:21:00,AGT070
5244,TKT102621,resolved,2024-07-25 06:02:00,AGT070
5245,TKT102622,opened,2024-09-06 18:09:00,AGT059
5246,TKT102622,resolved,2024-09-06 18:43:00,AGT059
5247,TKT102623,opened,2024-03-28 08:59:00,AGT021
5248,TKT102623,resolved,2024-03-28 11:22:00,AGT021
5249,TKT102624,opened,2024-07-05 21:40:00,AGT066
5250,TKT102624,resolved,2024-07-05 22:25:00,AGT066
5251,TKT102625,opened,2024-05-20 02:12:00,AGT011
5252,TKT102625,resolved,2024-05-20 03:19:00,AGT011
5253,TKT102626,opened,2024-07-27 19:35:00,AGT039
5254,TKT102626,resolved,2024-07-27 21:56:00,AGT039
5255,TKT102627,opened,2024-09-24 21:02:00,AGT012
5256,TKT102627,resolved,2024-09-24 23:59:00,AGT012
5257,TKT102628,opened,2024-05-25 20:56:00,AGT017
5258,TKT102628,resolved,2024-05-25 22:36:00,AGT017
5259,TKT102629,opened,2024-02-12 20:06:00,AGT025
