session_id,customer_id,session_start,session_end,device_type,os_version,app_version,location
SESS001940,CUST0299,2024-04-16 01:11:00,2024-04-16 01:21:00,ios,12.4,1.2.3,Bangkok
SESS001941,CUST0299,2024-05-27 16:39:00,2024-05-27 16:57:00,ios,12.4,2.0.1,Hat Yai
SESS001942,CUST0299,2024-06-16 00:15:00,2024-06-16 00:18:00,ios,16.3,1.0.0,Phuket
SESS001943,CUST0299,2024-01-22 17:26:00,2024-01-22 17:38:00,ios,13.2,1.2.3,Phuket
SESS001944,CUST0299,2024-03-11 07:01:00,2024-03-11 07:14:00,web,13.2,2.0.1,Hat Yai
SESS001945,CUST0299,2024-06-24 12:01:00,2024-06-24 12:08:00,ios,12.4,1.2.3,Hat Yai
SESS001946,CUST0299,2024-10-09 19:01:00,2024-10-09 19:21:00,android,13.2,1.0.0,Khon Kaen
SESS001947,CUST0299,2024-03-11 03:39:00,2024-03-11 03:41:00,android,13.2,1.0.0,Khon Kaen
SESS001948,CUST0299,2024-05-13 04:38:00,2024-05-13 04:55:00,android,14.1,1.2.3,Hat Yai
SESS001949,CUST0299,2024-09-22 19:45:00,2024-09-22 19:48:00,web,12.4,1.0.0,Hat Yai
SESS001950,CUST0299,2024-03-10 03:56:00,2024-03-10 04:05:00,android,14.1,1.2.3,Khon Kaen
SESS001951,CUST0299,2024-02-03 18:17:00,2024-02-03 18:21:00,android,16.3,1.2.3,Khon Kaen
SESS001952,CUST0496,2024-01-02 06:08:00,2024-01-02 06:20:00,web,16.3,2.0.1,Hat Yai
SESS001953,CUST0496,2024-12-11 14:18:00,2024-12-11 14:34:00,android,13.2,1.0.0,Phuket
SESS001954,CUST0496,2024-07-14 04:32:00,2024-07-14 04:45:00,ios,14.1,1.2.3,Hat Yai
SESS001955,CUST0496,2024-12-28 18:01:00,2024-12-28 18:20:00,ios,12.4,1.2.3,Khon Kaen
SESS001956,CUST0496,2024-10-05 09:44:00,2024-10-05 10:00:00,ios,12.4,1.0.0,Chiang Mai
SESS001957,CUST0496,2024-11-13 11:30:00,2024-11-13 11:33:00,web,12.4,2.0.1,Chiang Mai
SESS001958,CUST0496,2024-01-06 08:16:00,2024-01-06 08:36:00,ios,14.1,2.0.1,Khon Kaen
SESS001959,CUST0496,2024-03-30 08:02:00,2024-03-30 08:12:00,ios,16.3,1.2.3,Phuket
SESS001960,CUST0496,2024-05-01 15:00:00,2024-05-01 15:15:00,android,16.3,2.0.1,Hat Yai
SESS001961,CUST0076,2024-08-26 17:40:00,2024-08-26 18:00:00,ios,12.4,1.2.3,Hat Yai
SESS001962,CUST0076,2024-08-08 10:51:00,2024-08-08 10:57:00,ios,14.1,2.0.1,Bangkok
SESS001963,CUST0076,2024-03-18 02:12:00,2024-03-18 02:18:00,ios,13.2,1.2.3,Phuket
SESS001964,CUST0076,2024-01-28 09:21:00,2024-01-28 09:27:00,ios,13.2,1.2.3,Hat Yai
SESS001965,CUST0076,2024-12-22 02:09:00,2024-12-22 02:26:00,ios,12.4,2.0.1,Phuket
SESS001966,CUST0076,2024-06-03 15:14:00,2024-06-03 15:33:00,ios,12.4,1.0.0,Phuket
SESS001967,CUST0076,2024-12-01 00:27:00,2024-12-01 00:36:00,ios,12.4,2.0.1,Khon Kaen
SESS001968,CUST0076,2024-05-19 00:07:00,2024-05-19 00:24:00,web,13.2,1.2.3,Phuket
SESS001969,CUST0076,2024-10-30 16:46:00,2024-10-30 16:57:00,web,13.2,2.0.1,Phuket
SESS001970,CUST0076,2024-09-02 13:51:00,2024-09-02 14:07:00,web,12.4,2.0.1,Khon Kaen
SESS001971,CUST0125,2024-01-11 11:42:00,2024-01-11 11:46:00,android,16.3,2.0.1,Chiang Mai
SESS001972,CUST0125,2024-07-31 19:31:00,2024-07-31 19:38:00,web,13.2,1.2.3,Bangkok
SESS001973,CUST0125,2024-11-23 19:30:00,2024-11-23 19:36:00,android,16.3,1.2.3,Chiang Mai
SESS001974,CUST0125,2024-10-20 09:31:00,2024-10-20 09:42:00,android,13.2,1.2.3,Khon Kaen
SESS001975,CUST0125,2024-01-21 00:28:00,2024-01-21 00:37:00,android,14.1,1.0.0,Phuket
SESS001976,CUST0125,2024-09-18 06:48:00,2024-09-18 06:51:00,ios,16.3,1.0.0,Hat Yai
SESS001977,CUST0125,2024-01-13 18:23:00,2024-01-13 18:30:00,web,16.3,2.0.1,Bangkok
SESS001978,CUST0125,2024-08-06 09:22:00,2024-08-06 09:37:00,ios,16.3,1.0.0,Chiang Mai
SESS001979,CUST0125,2024-08-08 15:36:00,2024-08-08 15:42:00,android,14.1,1.0.0,Chiang Mai
SESS001980,CUST0125,2024-03-10 17:55:00,2024-03-10 18:13:00,web,12.4,2.0.1,Hat Yai
SESS001981,CUST0125,2024-06-30 02:02:00,2024-06-30 02:11:00,android,12.4,1.2.3,Hat Yai
SESS001982,CUST0125,2024-08-05 13:51:00,2024-08-05 13:55:00,android,16.3,1.2.3,Khon Kaen
SESS001983,CUST0125,2024-09-24 16:31:00,2024-09-24 16:48:00,web,12.4,2.0.1,Hat Yai
SESS001984,CUST0125,2024-07-11 14:59:00,2024-07-11 15:04:00,android,16.3,2.0.1,Khon Kaen
SESS001985,CUST00502,2024-11-01 02:54:00,2024-11-01 03:06:00,android,12.4,1.2.3,Bangkok
SESS001986,CUST00502,2024-03-22 18:05:00,2024-03-22 18:19:00,android,16.3,1.0.0,Chiang Mai
SESS001987,CUST00502,2024-12-23 15:02:00,2024-12-23 15:07:00,web,16.3,2.0.1,Bangkok
SESS001988,CUST00502,2024-01-05 12:04:00,2024-01-05 12:15:00,android,16.3,1.2.3,Chiang Mai
SESS001989,CUST00502,2024-02-15 03:12:00,2024-02-15 03:24:00,android,14.1,1.2.3,Hat Yai
SESS001990,CUST00502,2024-06-04 02:01:00,2024-06-04 02:04:00,ios,16.3,1.2.3,Bangkok
SESS001991,CUST00502,2024-12-16 15:37:00,2024-12-16 15:46:00,android,16.3,2.0.1,Khon Kaen
SESS001992,CUST00502,2024-01-12 03:36:00,2024-01-12 03:44:00,android,16.3,2.0.1,Bangkok
SESS001993,CUST00502,2024-03-28 06:06:00,2024-03-28 06:18:00,android,14.1,2.0.1,Khon Kaen
SESS001994,CUST00502,2024-10-14 09:55:00,2024-10-14 10:07:00,web,12.4,1.0.0,Chiang Mai
SESS001995,CUST00502,2024-12-11 07:27:00,2024-12-11 07:43:00,ios,14.1,2.0.1,Chiang Mai
SESS001996,CUST00502,2024-03-07 02:59:00,2024-03-07 03:10:00,android,12.4,1.0.0,Chiang Mai
SESS001997,CUST00502,2024-09-18 11:35:00,2024-09-18 11:38:00,android,12.4,1.0.0,Hat Yai
SESS001998,CUST00502,2024-10-05 02:34:00,2024-10-05 02:42:00,android,13.2,2.0.1,Hat Yai
SESS001999,CUST00502,2024-12-13 05:41:00,2024-12-13 05:46:00,web,16.3,1.2.3,Bangkok
SESS002000,CUST00502,2024-08-31 03:36:00,2024-08-31 03:49:00,ios,13.2,1.0.0,Chiang Mai
SESS002001,CUST00502,2024-12-28 12:10:00,2024-12-28 12:24:00,web,14.1,2.0.1,Bangkok
SESS002002,CUST00502,2024-09-13 16:31:00,2024-09-13 16:51:00,android,16.3,1.0.0,Hat Yai
SESS002003,CUST0157,2024-10-05 08:57:00,2024-10-05 09:01:00,android,16.3,2.0.1,Khon Kaen
SESS002004,CUST0157,2024-08-27 05:37:00,2024-08-27 05:53:00,web,16.3,1.0.0,Hat Yai
SESS002005,CUST0157,2024-07-09 16:43:00,2024-07-09 16:45:00,ios,16.3,2.0.1,Khon Kaen
SESS002006,CUST0157,2024-10-01 04:52:00,2024-10-01 04:59:00,android,16.3,1.0.0,Bangkok
SESS002007,CUST0157,2024-05-20 12:32:00,2024-05-20 12:41:00,web,12.4,2.0.1,Bangkok
SESS002008,CUST0157,2024-02-17 11:38:00,2024-02-17 11:58:00,web,16.3,1.0.0,Bangkok
SESS002009,CUST0157,2024-03-04 05:49:00,2024-03-04 06:02:00,web,14.1,1.2.3,Khon Kaen
SESS002010,CUST0157,2024-10-27 03:01:00,2024-10-27 03:03:00,android,12.4,1.2.3,Chiang Mai
SESS002011,CUST0157,2024-10-16 17:36:00,2024-10-16 17:38:00,web,14.1,1.0.0,Khon Kaen
SESS002012,CUST0157,2024-01-05 10:17:00,2024-01-05 10:27:00,web,13.2,2.0.1,Hat Yai
SESS002013,CUST0157,2024-02-12 01:16:00,2024-02-12 01:30:00,ios,14.1,2.0.1,Khon Kaen
SESS002014,CUST0157,2024-02-12 18:22:00,2024-02-12 18:24:00,web,16.3,1.0.0,Hat Yai
SESS002015,CUST0157,2024-10-28 12:31:00,2024-10-28 12:49:00,web,13.2,1.2.3,Hat Yai
SESS002016,CUST0157,2024-11-12 03:08:00,2024-11-12 03:23:00,ios,12.4,1.0.0,Chiang Mai
SESS002017,CUST0157,2024-12-09 13:02:00,2024-12-09 13:21:00,web,13.2,2.0.1,Khon Kaen
SESS002018,CUST0157,2024-09-04 09:20:00,2024-09-04 09:30:00,android,13.2,2.0.1,Phuket
SESS002019,CUST0157,2024-05-01 14:06:00,2024-05-01 14:20:00,ios,14.1,1.0.0,Bangkok
SESS002020,CUST0157,2024-02-17 16:36:00,2024-02-17 16:46:00,android,12.4,1.0.0,Khon Kaen
SESS002021,CUST0380,2024-05-23 01:45:00,2024-05-23 01:56:00,ios,12.4,1.0.0,Chiang Mai
SESS002022,CUST0380,2024-02-25 07:17:00,2024-02-25 07:35:00,android,14.1,1.2.3,Phuket
SESS002023,CUST0380,2024-06-14 01:27:00,2024-06-14 01:36:00,web,12.4,1.2.3,Khon Kaen
SESS002024,CUST0380,2024-02-26 10:48:00,2024-02-26 11:06:00,ios,14.1,1.0.0,Chiang Mai
SESS002025,CUST0380,2024-10-06 06:54:00,2024-10-06 07:11:00,ios,13.2,2.0.1,Phuket
SESS002026,CUST0380,2024-10-23 18:12:00,2024-10-23 18:23:00,ios,14.1,1.2.3,Chiang Mai
SESS002027,CUST0380,2024-10-09 16:43:00,2024-10-09 16:54:00,android,12.4,1.0.0,Khon Kaen
SESS002028,CUST0380,2024-04-24 09:46:00,2024-04-24 09:53:00,web,12.4,1.0.0,Khon Kaen
SESS002029,CUST0380,2024-04-07 16:59:00,2024-04-07 17:15:00,web,16.3,1.2.3,Phuket
SESS002030,CUST0380,2024-03-02 16:28:00,2024-03-02 16:30:00,web,12.4,1.0.0,Phuket
SESS002031,CUST0271,2024-05-02 06:53:00,2024-05-02 06:59:00,web,12.4,1.2.3,Hat Yai
SESS002032,CUST0271,2024-08-23 04:23:00,2024-08-23 04:35:00,ios,13.2,2.0.1,Hat Yai
SESS002033,CUST0271,2024-05-20 16:19:00,2024-05-20 16:34:00,android,12.4,1.2.3,Chiang Mai
SESS002034,CUST0271,2024-12-17 05:57:00,2024-12-17 06:05:00,android,14.1,1.0.0,Khon Kaen
SESS002035,CUST0271,2024-03-14 01:43:00,2024-03-14 01:53:00,web,12.4,2.0.1,Phuket
SESS002036,CUST0271,2024-11-29 18:12:00,2024-11-29 18:18:00,ios,16.3,1.0.0,Phuket
SESS002037,CUST0271,2024-03-21 10:54:00,2024-03-21 11:05:00,android,12.4,2.0.1,Khon Kaen
SESS002038,CUST0271,2024-05-11 02:42:00,2024-05-11 02:56:00,web,16.3,1.2.3,Khon Kaen
SESS002039,CUST0271,2024-01-30 13:34:00,2024-01-30 13:50:00,web,12.4,2.0.1,Phuket
SESS002040,CUST0271,2024-04-05 17:47:00,2024-04-05 17:53:00,android,12.4,1.2.3,Hat Yai
SESS002041,CUST0271,2024-09-18 02:31:00,2024-09-18 02:46:00,web,12.4,1.0.0,Hat Yai
SESS002042,CUST0271,2024-12-25 16:48:00,2024-12-25 17:05:00,web,14.1,1.2.3,Bangkok
SESS002043,CUST0271,2024-02-14 08:26:00,2024-02-14 08:32:00,ios,16.3,1.0.0,Chiang Mai
SESS002044,CUST0271,2024-10-26 15:14:00,2024-10-26 15:28:00,android,14.1,1.0.0,Chiang Mai
SESS002045,CUST0271,2024-08-16 09:05:00,2024-08-16 09:18:00,android,12.4,1.0.0,Khon Kaen
SESS002046,CUST0272,2024-02-09 09:10:00,2024-02-09 09:23:00,web,12.4,1.2.3,Bangkok
SESS002047,CUST0272,2024-09-05 17:50:00,2024-09-05 18:04:00,web,14.1,2.0.1,Hat Yai
SESS002048,CUST0272,2024-05-22 13:50:00,2024-05-22 14:07:00,web,14.1,1.2.3,Phuket
SESS002049,CUST0272,2024-08-11 10:00:00,2024-08-11 10:18:00,web,13.2,2.0.1,Hat Yai
SESS002050,CUST0272,2024-12-16 10:24:00,2024-12-16 10:36:00,ios,14.1,1.0.0,Phuket
SESS002051,CUST0272,2024-05-22 17:36:00,2024-05-22 17:49:00,android,16.3,1.2.3,Hat Yai
SESS002052,CUST0272,2024-08-23 19:52:00,2024-08-23 20:05:00,web,12.4,1.0.0,Bangkok
SESS002053,CUST0272,2024-07-02 04:36:00,2024-07-02 04:39:00,web,16.3,1.2.3,Hat Yai
SESS002054,CUST0272,2024-02-23 06:24:00,2024-02-23 06:26:00,web,12.4,2.0.1,Bangkok
SESS002055,CUST0462,2024-01-13 11:20:00,2024-01-13 11:36:00,ios,16.3,1.2.3,Phuket
SESS002056,CUST0462,2024-08-08 07:22:00,2024-08-08 07:33:00,ios,12.4,1.2.3,Phuket
SESS002057,CUST0462,2024-05-21 14:09:00,2024-05-21 14:11:00,ios,16.3,1.2.3,Chiang Mai
SESS002058,CUST0462,2024-04-07 02:01:00,2024-04-07 02:10:00,web,14.1,1.2.3,Phuket
SESS002059,CUST0462,2024-01-03 10:58:00,2024-01-03 11:18:00,ios,16.3,2.0.1,Phuket
SESS002060,CUST0462,2024-10-24 04:58:00,2024-10-24 05:16:00,android,12.4,1.0.0,Hat Yai
SESS002061,CUST0462,2024-09-29 14:01:00,2024-09-29 14:19:00,android,14.1,1.0.0,Bangkok
SESS002062,CUST0119,2024-12-29 01:20:00,2024-12-29 01:27:00,web,14.1,1.2.3,Khon Kaen
SESS002063,CUST0119,2024-02-24 13:54:00,2024-02-24 14:01:00,android,14.1,1.2.3,Bangkok
SESS002064,CUST0119,2024-07-16 13:31:00,2024-07-16 13:38:00,ios,12.4,1.2.3,Bangkok
SESS002065,CUST0119,2024-02-17 07:06:00,2024-02-17 07:12:00,ios,13.2,1.2.3,Phuket
SESS002066,CUST0119,2024-03-24 16:00:00,2024-03-24 16:03:00,ios,12.4,1.2.3,Bangkok
SESS002067,CUST0119,2024-03-09 04:20:00,2024-03-09 04:31:00,web,13.2,1.0.0,Bangkok
SESS002068,CUST0119,2024-10-26 17:15:00,2024-10-26 17:28:00,web,14.1,2.0.1,Phuket
SESS002069,CUST0119,2024-09-29 06:53:00,2024-09-29 07:06:00,web,14.1,2.0.1,Khon Kaen
SESS002070,CUST0119,2024-02-09 12:21:00,2024-02-09 12:36:00,web,16.3,2.0.1,Chiang Mai
SESS002071,CUST0119,2024-11-01 11:06:00,2024-11-01 11:18:00,ios,16.3,1.0.0,Khon Kaen
SESS002072,CUST0119,2024-09-15 00:13:00,2024-09-15 00:24:00,ios,14.1,2.0.1,Khon Kaen
SESS002073,CUST0119,2024-04-30 19:03:00,2024-04-30 19:13:00,ios,12.4,1.0.0,Phuket
SESS002074,CUST0119,2024-04-26 11:58:00,2024-04-26 12:10:00,android,14.1,1.2.3,Phuket
SESS002075,CUST0119,2024-10-14 17:42:00,2024-10-14 17:47:00,web,14.1,1.2.3,Phuket
SESS002076,CUST0119,2024-12-03 06:01:00,2024-12-03 06:16:00,web,14.1,1.2.3,Phuket
SESS002077,CUST0119,2024-01-02 17:20:00,2024-01-02 17:28:00,android,16.3,1.0.0,Chiang Mai
SESS002078,CUST0119,2024-02-26 01:40:00,2024-02-26 02:00:00,android,16.3,1.2.3,Khon Kaen
SESS002079,CUST0119,2024-02-25 02:18:00,2024-02-25 02:26:00,android,13.2,1.0.0,Hat Yai
SESS002080,CUST0119,2024-05-17 13:28:00,2024-05-17 13:31:00,web,12.4,1.2.3,Phuket
SESS002081,CUST0413,2024-05-20 02:11:00,2024-05-20 02:20:00,ios,14.1,1.2.3,Khon Kaen
SESS002082,CUST0413,2024-08-14 02:26:00,2024-08-14 02:40:00,ios,12.4,1.2.3,Chiang Mai
SESS002083,CUST0413,2024-01-03 04:29:00,2024-01-03 04:35:00,web,16.3,1.0.0,Chiang Mai
SESS002084,CUST0413,2024-08-30 01:15:00,2024-08-30 01:17:00,web,14.1,1.2.3,Chiang Mai
SESS002085,CUST0413,2024-03-31 12:37:00,2024-03-31 12:56:00,web,13.2,1.0.0,Chiang Mai
SESS002086,CUST0413,2024-09-14 13:23:00,2024-09-14 13:30:00,web,13.2,1.0.0,Bangkok
SESS002087,CUST0413,2024-12-24 01:50:00,2024-12-24 02:04:00,ios,16.3,2.0.1,Phuket
SESS002088,CUST0413,2024-02-10 07:14:00,2024-02-10 07:24:00,android,13.2,2.0.1,Hat Yai
SESS002089,CUST0413,2024-02-06 11:31:00,2024-02-06 11:39:00,ios,16.3,1.2.3,Bangkok
SESS002090,CUST0413,2024-12-14 10:51:00,2024-12-14 11:03:00,web,13.2,1.2.3,Chiang Mai
SESS002091,CUST0413,2024-04-30 04:58:00,2024-04-30 05:17:00,android,16.3,1.0.0,Hat Yai
SESS002092,CUST0413,2024-12-29 08:25:00,2024-12-29 08:39:00,android,13.2,2.0.1,Chiang Mai
SESS002093,CUST0413,2024-02-02 06:34:00,2024-02-02 06:44:00,web,14.1,1.0.0,Khon Kaen
SESS002094,CUST0413,2024-12-16 04:24:00,2024-12-16 04:29:00,android,12.4,2.0.1,Khon Kaen
SESS002095,CUST0413,2024-07-16 18:02:00,2024-07-16 18:14:00,ios,16.3,1.2.3,Hat Yai
SESS002096,CUST0413,2024-12-19 06:34:00,2024-12-19 06:43:00,android,12.4,1.0.0,Hat Yai
SESS002097,CUST0413,2024-03-02 18:48:00,2024-03-02 19:05:00,ios,14.1,2.0.1,Chiang Mai
SESS002098,CUST0413,2024-03-11 13:28:00,2024-03-11 13:44:00,web,14.1,1.2.3,Khon Kaen
SESS002099,CUST0413,2024-11-07 13:26:00,2024-11-07 13:38:00,ios,13.2,2.0.1,Chiang Mai
SESS002100,CUST0468,2024-12-08 05:03:00,2024-12-08 05:09:00,ios,13.2,2.0.1,Phuket
SESS002101,CUST0468,2024-06-21 19:26:00,2024-06-21 19:33:00,web,16.3,1.2.3,Hat Yai
SESS002102,CUST0468,2024-11-01 19:58:00,2024-11-01 20:13:00,web,12.4,1.0.0,Bangkok
SESS002103,CUST0468,2024-07-29 01:30:00,2024-07-29 01:35:00,android,16.3,1.0.0,Bangkok
SESS002104,CUST0468,2024-05-05 01:28:00,2024-05-05 01:46:00,android,12.4,2.0.1,Hat Yai
SESS002105,CUST0468,2024-10-02 03:29:00,2024-10-02 03:49:00,ios,12.4,2.0.1,Hat Yai
SESS002106,CUST0468,2024-10-05 12:23:00,2024-10-05 12:37:00,ios,16.3,2.0.1,Hat Yai
SESS002107,CUST0468,2024-03-09 03:01:00,2024-03-09 03:13:00,android,12.4,1.0.0,Hat Yai
SESS002108,CUST0468,2024-08-16 11:39:00,2024-08-16 11:58:00,web,16.3,1.0.0,Hat Yai
SESS002109,CUST0468,2024-08-31 14:35:00,2024-08-31 14:49:00,android,16.3,2.0.1,Hat Yai
SESS002110,CUST0468,2024-07-22 12:22:00,2024-07-22 12:35:00,web,12.4,1.0.0,Hat Yai
SESS002111,CUST0468,2024-08-05 02:12:00,2024-08-05 02:23:00,web,14.1,1.0.0,Hat Yai
SESS002112,CUST0468,2024-09-13 11:41:00,2024-09-13 11:56:00,android,16.3,1.0.0,Hat Yai
SESS002113,CUST0468,2024-10-18 09:56:00,2024-10-18 10:05:00,android,12.4,1.0.0,Bangkok
SESS002114,CUST0468,2024-06-05 12:44:00,2024-06-05 12:48:00,android,13.2,1.2.3,Hat Yai
SESS002115,CUST0105,2024-06-02 17:18:00,2024-06-02 17:34:00,android,16.3,1.2.3,Hat Yai
SESS002116,CUST0105,2024-04-29 17:20:00,2024-04-29 17:34:00,ios,12.4,1.0.0,Hat Yai
SESS002117,CUST0105,2024-08-20 07:06:00,2024-08-20 07:22:00,web,16.3,1.2.3,Phuket
SESS002118,CUST0105,2024-10-16 03:31:00,2024-10-16 03:33:00,ios,13.2,1.2.3,Hat Yai
SESS002119,CUST0105,2024-03-10 00:46:00,2024-03-10 00:48:00,android,16.3,2.0.1,Khon Kaen
SESS002120,CUST0414,2024-08-19 05:23:00,2024-08-19 05:34:00,web,13.2,2.0.1,Chiang Mai
SESS002121,CUST0414,2024-05-06 07:39:00,2024-05-06 07:49:00,android,14.1,1.2.3,Khon Kaen
SESS002122,CUST0414,2024-02-17 14:48:00,2024-02-17 15:04:00,web,13.2,2.0.1,Chiang Mai
SESS002123,CUST0414,2024-11-11 16:35:00,2024-11-11 16:38:00,ios,12.4,2.0.1,Phuket
SESS002124,CUST0414,2024-07-14 03:42:00,2024-07-14 03:55:00,ios,14.1,1.2.3,Khon Kaen
SESS002125,CUST0414,2024-08-29 16:22:00,2024-08-29 16:36:00,android,16.3,1.2.3,Chiang Mai
SESS002126,CUST0414,2024-04-21 08:50:00,2024-04-21 08:56:00,web,12.4,2.0.1,Bangkok
SESS002127,CUST0414,2024-03-29 18:01:00,2024-03-29 18:08:00,android,14.1,2.0.1,Phuket
SESS002128,CUST0414,2024-11-30 07:37:00,2024-11-30 07:52:00,ios,13.2,1.2.3,Chiang Mai
SESS002129,CUST0414,2024-12-24 17:27:00,2024-12-24 17:39:00,android,16.3,2.0.1,Bangkok
SESS002130,CUST0414,2024-05-10 09:12:00,2024-05-10 09:17:00,web,14.1,1.2.3,Phuket
SESS002131,CUST0414,2024-07-19 12:21:00,2024-07-19 12:24:00,android,14.1,1.2.3,Chiang Mai
SESS002132,CUST0414,2024-11-24 18:41:00,2024-11-24 18:51:00,android,14.1,1.2.3,Phuket
SESS002133,CUST0414,2024-11-10 08:14:00,2024-11-10 08:25:00,ios,14.1,1.0.0,Hat Yai
SESS002134,CUST0414,2024-08-12 16:38:00,2024-08-12 16:53:00,android,13.2,2.0.1,Bangkok
SESS002135,CUST0414,2024-12-16 17:30:00,2024-12-16 17:46:00,android,16.3,1.0.0,Khon Kaen
SESS002136,CUST0245,2024-07-27 00:35:00,2024-07-27 00:44:00,ios,13.2,2.0.1,Bangkok
SESS002137,CUST0245,2024-12-03 14:34:00,2024-12-03 14:45:00,web,14.1,1.2.3,Phuket
SESS002138,CUST0245,2024-07-02 06:33:00,2024-07-02 06:42:00,web,16.3,1.0.0,Bangkok
SESS002139,CUST0245,2024-07-06 06:21:00,2024-07-06 06:40:00,ios,14.1,1.2.3,Khon Kaen
SESS002140,CUST0245,2024-11-22 12:28:00,2024-11-22 12:45:00,ios,14.1,1.2.3,Phuket
SESS002141,CUST0245,2024-11-14 06:37:00,2024-11-14 06:41:00,web,14.1,1.0.0,Phuket
SESS002142,CUST0245,2024-11-06 19:26:00,2024-11-06 19:37:00,web,13.2,1.0.0,Khon Kaen
SESS002143,CUST0245,2024-02-18 03:44:00,2024-02-18 03:52:00,web,16.3,1.2.3,Khon Kaen
SESS002144,CUST0245,2024-09-17 13:28:00,2024-09-17 13:35:00,ios,14.1,1.0.0,Bangkok
SESS002145,CUST0245,2024-06-15 19:46:00,2024-06-15 19:54:00,ios,13.2,1.0.0,Bangkok
SESS002146,CUST0245,2024-10-06 13:57:00,2024-10-06 14:06:00,android,12.4,1.2.3,Hat Yai
SESS002147,CUST0245,2024-10-21 09:39:00,2024-10-21 09:54:00,web,16.3,2.0.1,Hat Yai
SESS002148,CUST0454,2024-05-04 01:54:00,2024-05-04 02:07:00,ios,14.1,1.0.0,Hat Yai
SESS002149,CUST0454,2024-07-16 13:05:00,2024-07-16 13:09:00,web,16.3,2.0.1,Khon Kaen
SESS002150,CUST0454,2024-06-26 00:26:00,2024-06-26 00:37:00,android,13.2,2.0.1,Chiang Mai
SESS002151,CUST0454,2024-01-31 18:40:00,2024-01-31 19:00:00,android,16.3,2.0.1,Hat Yai
SESS002152,CUST0454,2024-05-03 18:40:00,2024-05-03 18:46:00,web,12.4,1.0.0,Bangkok
SESS002153,CUST0454,2024-07-13 15:24:00,2024-07-13 15:32:00,android,14.1,1.2.3,Phuket
SESS002154,CUST0454,2024-09-24 01:02:00,2024-09-24 01:14:00,web,13.2,1.2.3,Chiang Mai
SESS002155,CUST0454,2024-06-18 11:04:00,2024-06-18 11:12:00,web,16.3,1.2.3,Phuket
SESS002156,CUST0454,2024-12-20 17:23:00,2024-12-20 17:39:00,ios,13.2,1.2.3,Khon Kaen
SESS002157,CUST0454,2024-04-01 13:21:00,2024-04-01 13:31:00,ios,16.3,1.2.3,Hat Yai
SESS002158,CUST0454,2024-03-13 09:32:00,2024-03-13 09:38:00,web,16.3,2.0.1,Hat Yai
SESS002159,CUST0454,2024-06-29 10:17:00,2024-06-29 10:35:00,android,12.4,1.2.3,Phuket
SESS002160,CUST0454,2024-04-03 01:29:00,2024-04-03 01:46:00,ios,13.2,1.0.0,Bangkok
SESS002161,CUST0203,2024-10-13 19:37:00,2024-10-13 19:41:00,web,12.4,2.0.1,Chiang Mai
SESS002162,CUST0203,2024-12-25 14:56:00,2024-12-25 15:15:00,web,13.2,2.0.1,Bangkok
SESS002163,CUST0203,2024-09-12 00:10:00,2024-09-12 00:30:00,ios,16.3,1.0.0,Chiang Mai
SESS002164,CUST0203,2024-11-12 10:02:00,2024-11-12 10:20:00,android,16.3,1.2.3,Khon Kaen
SESS002165,CUST0203,2024-09-22 09:14:00,2024-09-22 09:28:00,ios,16.3,2.0.1,Khon Kaen
SESS002166,CUST0203,2024-11-02 07:54:00,2024-11-02 08:02:00,ios,14.1,1.0.0,Chiang Mai
SESS002167,CUST0203,2024-04-19 13:51:00,2024-04-19 14:06:00,android,12.4,1.2.3,Hat Yai
SESS002168,CUST0203,2024-05-19 12:23:00,2024-05-19 12:35:00,ios,12.4,1.0.0,Bangkok
SESS002169,CUST0372,2024-06-24 01:38:00,2024-06-24 01:49:00,web,12.4,1.2.3,Hat Yai
SESS002170,CUST0372,2024-06-18 00:42:00,2024-06-18 00:47:00,web,13.2,1.0.0,Hat Yai
SESS002171,CUST0372,2024-02-22 05:25:00,2024-02-22 05:27:00,android,14.1,2.0.1,Bangkok
SESS002172,CUST0372,2024-03-09 09:25:00,2024-03-09 09:38:00,android,16.3,2.0.1,Bangkok
SESS002173,CUST0372,2024-10-04 17:37:00,2024-10-04 17:54:00,android,12.4,1.2.3,Hat Yai
SESS002174,CUST0372,2024-06-15 13:46:00,2024-06-15 13:51:00,ios,13.2,1.0.0,Phuket
SESS002175,CUST0372,2024-02-10 04:06:00,2024-02-10 04:08:00,web,13.2,1.2.3,Khon Kaen
SESS002176,CUST0372,2024-04-25 17:18:00,2024-04-25 17:31:00,web,14.1,1.2.3,Chiang Mai
SESS002177,CUST0372,2024-09-14 03:15:00,2024-09-14 03:20:00,web,16.3,2.0.1,Phuket
SESS002178,CUST0372,2024-06-12 13:20:00,2024-06-12 13:26:00,android,13.2,1.0.0,Khon Kaen
SESS002179,CUST0388,2024-02-19 04:31:00,2024-02-19 04:39:00,android,12.4,1.2.3,Bangkok
SESS002180,CUST0388,2024-05-06 14:07:00,2024-05-06 14:22:00,android,12.4,1.0.0,Bangkok
SESS002181,CUST0388,2024-03-22 02:31:00,2024-03-22 02:45:00,web,13.2,2.0.1,Phuket
SESS002182,CUST0388,2024-12-23 15:20:00,2024-12-23 15:28:00,web,13.2,1.0.0,Chiang Mai
SESS002183,CUST0388,2024-05-12 06:53:00,2024-05-12 07:04:00,web,12.4,2.0.1,Khon Kaen
